participant_idx,mdp_idx,skipped,elapsed_minutes,program_evaluations,program,preprocessed_program,programming_exp,programming_game_exp
44,5,False,6.132616666666666,1,1|LJSJJSJRJSRWWSWWSLJLJSJJS|||,LJSJJSJRJSRWWSWWSLJLJSJJS||||,None,No
44,6,False,5.01725,1,JSJJSJRJSWSRJJSJJSRWSRJJS||||,JSJJSJRJSWSRJJSJJSRWSRJJS||||,None,No
44,7,False,5.0038,4,JLJSLJSRJSRJJSLJSLJS||||,JLJSLJSRJSRJJSLJSLJS||||,None,No
44,8,False,1.5385666666666666,1,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,None,No
44,9,False,1.4918333333333333,1,JJSJWRJSWLJJS||||,JJSJWRJSWLJJS||||,None,No
45,0,False,10.5057,6,123|JJS|JRWWRJS|JRWS|,JJSJRWWRJSJRWS||||,None,No
45,1,False,19.1286,18,11L1W11L1L1W1|WS|||,11L1W11L1L1W1|WS|||,None,No
45,2,False,1.5656,1,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
45,3,False,5.461666666666667,1,L11RJR1LJL1|WSWWS|||,L11RJR1LJL1|WSWWS|||,None,No
45,4,False,7.809383333333333,2,12JWWRJ2JRWJS|JWR|WS||,JWR1JWWRJ1JRWJS|WS|||,None,No
45,5,True,13.517383333333333,3,,,None,No
45,6,False,4.532066666666666,1,1231R22LWSL22|JS|JJS|JR|,12JR1R22LWSL22|JS|J1||,None,No
45,7,False,3.1109,1,L11RJL1R1R1JR1|JS|||,L11RJL1R1R1JR1|JS|||,None,No
45,8,False,4.4402,1,1212R2LJLW2|WL|JS||,1212R2LJLW2|WL|JS||,None,No
45,9,False,2.9371833333333335,1,12121|JJS|RWL||,12121|JJS|RWL||,None,No
46,0,False,9.012633333333333,21,RWL1L31JRW31|JS||WR|,RWL1L21JRW21|JS|WR||,None,No
46,1,False,6.32795,25,2124RW3244|WSL|WS|WSR|LWS,11L12RW1R122|WS|L1||,None,No
46,2,False,3.5164666666666666,10,1RWWWR2L12|LJS|JS||,1RWWWR2L12|L2|JS||,None,No
46,3,False,3.8785833333333333,7,LWS1RJ2R1WR2R1|WWS|JS||,LWS1RJ2R1WR2R1|WWS|JS||,None,No
46,4,False,3.54165,11,121RJLW2R1LJS|JW|RWS||,121RJLW2R1LJS|JW|RWS||,None,No
46,5,False,4.589783333333333,17,131L2RJ1R2L31L2|JS|WWS|JL|,121L3RJ1R3L21L3|JS|JL|WWS|,None,No
46,6,False,2.2660666666666667,10,1J1JR12RJ1R2LJ1L2|JS|WS||,1J1JR12RJ1R2LJ1L2|JS|WS||,None,No
46,7,False,2.20465,7,L12JL221JR1|JS|JSR||,L12JL221JR1|JS|1R||,None,No
46,8,False,2.0589833333333334,8,W221RJRWS2|JS|LJS||,W112RJRWS1|L2|JS||,None,No
46,9,False,3.13095,10,1JW2LWJ2|JJS|RJS||,JJSJW1LWJ1|RJS|||,None,No
47,0,False,6.284833333333333,6,JJS2WRJS2S||JRW||,JJS1WRJS1S|JRW|||,Between 1 and 3 college courses (or equivalent),No
47,1,False,4.698166666666666,11,22|WS|11L1L1RWRWL||,11|22L2L2RWRWL|WS||,Between 1 and 3 college courses (or equivalent),No
47,2,False,4.709366666666667,13,1S2L1LJS|WWW|LJJS||,1SLJJSL1LJS|WWW|||,Between 1 and 3 college courses (or equivalent),No
47,3,False,5.51355,29,1R2LJL2|L2RJ|WSWWS||,L1RJR1LJL1|WSWWS|||,Between 1 and 3 college courses (or equivalent),No
47,4,False,4.5351,25,J1RJL3JRWJS|3JW||WRWS|,J1JWRJL1JRWJS|WRWS|||,Between 1 and 3 college courses (or equivalent),No
47,5,False,5.275516666666666,32,11122S|4JL4J4|LW||JS,11133S|2JL2J2|JS|LW|,Between 1 and 3 college courses (or equivalent),No
47,6,False,1.9643833333333334,20,22442244S2S||JSJ||RJSWS,112211221S|JSJ|RJSWS||,Between 1 and 3 college courses (or equivalent),No
47,7,False,3.0450666666666666,22,1JL4R4R44R4|L44R|||JS,L11RJL1R1R11R1|JS|||,Between 1 and 3 college courses (or equivalent),No
47,8,False,2.668283333333333,19,WL1WJL1L1WR1|JS|JS||,WL1WJL1L1WR1|JS|||,Between 1 and 3 college courses (or equivalent),No
47,9,False,2.5290166666666667,20,2JWR4LWJR4||JJS||JS,J1JWR1LWJR1|JS|||,Between 1 and 3 college courses (or equivalent),No
48,0,False,17.747883333333334,17,JRWSWLJSLWJS||||,JRWSWLJSLWJS||||,None,No
48,1,False,11.1439,10,1|WSWSLWSLWSWRWWR1|||,1|WSWSLWSLWSWRWWR1|||,None,No
48,2,False,4.751083333333334,9,1|LJSJRWSRJJSLW1|||,1|LJSJRWSRJJSLW1|||,None,No
48,3,False,4.44625,3,1|JSJLWSLJJSRWR1|||,1|JSJLWSLJJSRWR1|||,None,No
48,4,False,12.35565,10,JWRWSRJLW1|JWRWSJWR1|||,JWRWSRJLW1|JWRWSJWR1|||,None,No
48,5,False,5.234666666666667,7,1|JSJLJSLWWSRJR1|||,1|JSJLJSLWWSRJR1|||,None,No
48,6,False,6.055066666666667,6,1|RJSWSLJLWJSRJ1|||,1|RJSWSLJLWJSRJ1|||,None,No
48,7,False,5.823766666666667,7,13131113|LJS||RJS|,12121112|LJS|RJS||,None,No
48,8,False,10.791083333333333,13,W2214RWS2|JS|L1||R1,W112R2RWS1|L2|JS||,None,No
48,9,False,1.6031833333333334,2,1|JJSRWL1|||,1|JJSRWL1|||,None,No
49,0,False,3.0178,2,1234|JJS|JRWWR|JSJR|WS,JJSJRWWRJSJRWS||||,None,No
49,1,False,2.627683333333333,2,1234|WSWSL|WSWWSWS|LWS|LWSWWS,WSWSLWSWWSWS11WWS|LWS|||,None,No
49,2,False,1.1745,1,1234|WWWSL|JJSL|WWWL|JS,WWWSLJ1LWWWL1|JS|||,None,No
49,3,False,2.703333333333333,1,1234|LWSWWSR|JJSR|WWSWR|JSRWWS,LWSWWSRJJSRWWSWRJSRWWS||||,None,No
49,4,False,3.136433333333333,3,1234|JWR|WSJWWR|JWSJR|WJS,JWRWSJWWRJWSJRWJS||||,None,No
49,5,False,2.5306166666666665,4,123|LJSJJSJR|JSRWWSWWSL|JLJSJJS|,LJSJJSJRJSRWWSWWSLJLJSJJS||||,None,No
49,6,False,2.5207333333333333,4,123|JSJJSJR|JSRJJSJJSL|WSLJJSJJS|,JSJJSJRJSRJJSJJSLWSLJJSJJS||||,None,No
49,7,False,3.01025,4,1234|LJSJSRJLJSR|JSR|JSJR|JS,L12JL221JR1|JS|1R||,None,No
49,8,False,3.661033333333333,6,1234|WL|JSWJL|4LJSWR|JS,WL1WJL1L1WR1|JS|||,None,No
49,9,False,1.1941833333333334,3,111|JJSRWL|||,111|JJSRWL|||,None,No
50,0,False,19.519066666666667,15,J123R124|JS|JR|WW|WS,J12WWR12WS|JS|JR||,Between 1 and 3 college courses (or equivalent),No
50,1,False,4.125016666666666,3,112231144|WS|LWS|RW|RWS,1122RW1133|WS|L1|R1|,Between 1 and 3 college courses (or equivalent),No
50,2,False,1.47285,4,12131|WWWS|LJL|RJR|,1LJL1RJR1|WWWS|||,Between 1 and 3 college courses (or equivalent),No
50,3,False,4.2912333333333335,8,12342LJ12|LWS|WWS|RJR|WS,13RJR23LJ13|L2|WS|W2|,Between 1 and 3 college courses (or equivalent),No
50,4,False,4.438716666666667,4,12131|JWRWS|JWRJL|JWRJ|,12L121|JWRWS|JWRJ||,Between 1 and 3 college courses (or equivalent),No
50,5,False,7.8282,13,121122L33|JS|JLJS|WRWS|,121122L33|JS|JL1|WRWS|,Between 1 and 3 college courses (or equivalent),No
50,6,False,7.4713666666666665,22,123412341|RJSWS|JLW|LWWJS|RJ,134213421|2SWS|RJ|JLW|LWWJS,Between 1 and 3 college courses (or equivalent),No
50,7,False,5.107583333333333,19,L1123314|JS|RJL|JSR|JRJS,L11RJL221JR1|JS|1R||,Between 1 and 3 college courses (or equivalent),No
50,8,False,4.349383333333333,7,1123|WLJS|RJSL|JLWWJS|,11RJSLJLWJS|WLJS|||,Between 1 and 3 college courses (or equivalent),No
50,9,False,2.8351166666666665,6,12121|JJS|RWL||,12121|JJS|RWL||,Between 1 and 3 college courses (or equivalent),No
51,0,False,11.93325,28,113WR1J3S|JJS||RW|,112WR1J2S|JJS|RW||,None,No
51,1,False,8.509,18,WL111113311111|SW||RW|,WL111112211111|SW|RW||,None,No
51,2,False,1.3295333333333332,2,L1JRWWWSRJ1|JS|||,L1JRWWWSRJ1|JS|||,None,No
51,3,False,3.49005,5,1234123|JSJ|LWL|SJJS|RWR,123RWR123|JSJ|LWL|SJJS|,None,No
51,4,False,1.5812666666666666,5,JWRWSJRWWJSLJWLJS||||,JWRWSJRWWJSLJWLJS||||,None,No
51,5,False,4.745833333333334,17,1L11L1L1JSLWLWS|JSJ|||,1L11L1L1JSLWLWS|JSJ|||,None,No
51,6,False,2.07915,6,11R1SR11LWSL11|JSJS|||,11R1R11LWSL11|JSJS|||,None,No
51,7,False,6.2396,12,1JSRJRJS11R11|LJS|||,1JSRJRJS11R11|LJS|||,None,No
51,8,False,3.5761833333333333,15,1L11L1L1WRJS|WJS|||,1L11L1L1WRJS|WJS|||,None,No
51,9,False,1.18125,4,111RJL11R1|JSW|||,111RJL11R1|JSW|||,None,No
52,0,False,3.462483333333333,2,J12WR12S|JSJ|RW||,J12WR12S|JSJ|RW||,None,No
52,1,False,3.00145,2,2L1W2L1L1W1|WS|11||,1L2W1L2L2W2|22|WS||,None,No
52,2,False,1.5485166666666668,1,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
52,3,False,1.8372333333333333,2,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
52,4,False,2.034283333333333,1,J1RWSJR1JSLJWLJS|WW|||,J1RWSJR1JSLJWLJS|WW|||,None,No
52,5,False,5.180083333333333,5,L1JRJRS22LJL1|JSJJS|WWS||,L1JRJSR22LJL1|JSJJS|WWS||,None,No
52,6,False,2.2899,4,R1LWWL1LJSLLJJSJR1|JSWSJ|||,R1LWWL1LJSLLJJSJR1|JSWSJ|||,None,No
52,7,False,3.0317,6,L11RJR1LJL11L1|JS|||,L11RJR1LJL11L1|JS|||,None,No
52,8,False,1.4875,3,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
52,9,False,2.6563666666666665,7,112121|JJS|RWL||,112121|JJS|RWL||,None,No
53,0,False,2.1607,1,RWLJSJRWSRRWJS||||,RWLJSJRWSRRWJS||||,None,No
53,1,False,3.87125,2,RWLWLWSWSWWSWSRWRSWSWWSWS||||,RWLWLWSWSWWSWSRWSRWSWWSWS||||,None,No
53,2,False,1.73015,1,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
53,3,False,2.73875,1,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
53,4,False,8.02865,17,JWRWSJWWRJWSJRWJS||||,JWRWSJWWRJWSJRWJS||||,None,No
53,5,False,3.6586333333333334,1,LJSJJSJWRWRJSWWSWWSRRWRWSLJJS||||,LJSJJSJWRWRJSWWSWWSRRWRWSLJJS||||,None,No
53,6,False,3.8123833333333335,4,JSJJSJRJRSJJSJJSLWSLJJSJJS||||,JSJJSJRJSRJJSJJSLWSLJJSJJS||||,None,No
53,7,False,2.1142,3,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
53,8,False,1.2034,1,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,None,No
53,9,False,0.8703,1,JJSJRWLJSRWLJJS||||,JJSJRWLJSRWLJJS||||,None,No
54,0,False,4.394266666666667,1,J1JRWWR1RWL1|JS|||,J1JRWWR1RWL1|JS|||,Between 1 and 3 college courses (or equivalent),No
54,1,False,10.771233333333333,10,11L1L1RW11R1R1|WS||LW|,11L1L1RW11R1R1|WS|||,Between 1 and 3 college courses (or equivalent),No
54,2,False,1.3375,1,LJSJR1RJJS|WWWS|||,LJSJRWWWSRJJS||||,Between 1 and 3 college courses (or equivalent),No
54,3,False,2.193566666666667,4,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,Between 1 and 3 college courses (or equivalent),No
54,4,False,3.3560833333333333,5,1RJLW1JWR1|JWRWS|||,1RJLW1JWR1|JWRWS|||,Between 1 and 3 college courses (or equivalent),No
54,5,False,4.422416666666667,4,JL13RW13RWS|SWL232|WS|RRW|,JL13RW13R2|SWL232|WS|RRW|,Between 1 and 3 college courses (or equivalent),No
54,6,False,6.210966666666667,11,11R2RJJSRWSL4|JSJ|JSWS||JJSLWS,11RJSWSRJJSRWSLJJSLWS|JSJ|||,Between 1 and 3 college courses (or equivalent),No
54,7,False,3.5422166666666666,3,L11RJL1R1R1JR1|JS|||,L11RJL1R1R1JR1|JS|||,Between 1 and 3 college courses (or equivalent),No
54,8,False,6.0195,10,WLJSLJJSRJRWSLJS||||,WLJSLJJSRJRWSLJS||||,Between 1 and 3 college courses (or equivalent),No
54,9,False,1.4201166666666667,3,JJSJWRJSLWJJRJS||||,JJSJWRJSLWJRJS||||,Between 1 and 3 college courses (or equivalent),No
55,0,False,3.54565,14,RWLJSJRWSLLWJS||||,RWLJSJRWSLLWJS||||,None,No
55,1,False,8.125066666666667,35,1L2LWSL2|WSWS|WSWWSWS||,1L2LWSL2|WSWS|WSW1||,None,No
55,2,False,0.6706,4,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
55,3,False,1.5311833333333333,8,1RJLL1LJ1|LWSWSWS|||,1RJLL1LJ1|LWSWWS|||,None,No
55,4,False,1.5118833333333332,6,111JWLJS|JWWRWS|||,111JWLJS|JWWRWS|||,None,No
55,5,False,2.3640166666666667,12,1JL1LWLWS|JSJLJSJJS|||,1JL1LWLWS|JSJLJSJJS|||,None,No
55,6,False,3.0771166666666665,13,1R2LJJSLWS|JSJJSJ|JSWSRJJRSWS||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,None,No
55,7,False,5.252683333333334,31,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
55,8,False,1.0356333333333334,5,11RJSLLJWRJS|WLJS|||,11RJSLLJWRJS|WLJS|||,None,No
55,9,False,1.1532833333333334,8,122JS|JJSJ|WRJSL||,JJSJ11JS|WRJSL|||,None,No
56,0,False,10.279066666666667,36,RWLJSLWRJSJRWWWRJS||||,RWLJSLWRJSJRWWRJS||||,None,No
56,1,False,2.282016666666667,13,WSWSLWSLWSRWWSWSRWSRWS||||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
56,2,False,1.0713833333333334,7,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
56,3,False,0.9700666666666666,11,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
56,4,False,1.0481833333333332,11,RWLWJSRJRWWJSLJWLJS||||,RWLWJSRJRWWJSLJWLJS||||,None,No
56,5,False,1.2779166666666666,15,JSLWLWSLLWWSLLWRWSWLWSLLWWSLLWRWS||||,JSLWLWSLLWWSLLWRWSWLWSLLWWSLLWRWS||||,None,No
56,6,False,1.5614166666666667,17,JSRJRJSLWSLJJSLWSJRJSJRJSWS||||,JSRJRJSLWSLJJSLWSJRJSJRJSWS||||,None,No
56,7,False,0.8114166666666667,8,LJSRJSLJRJSLJSLJSLJRJS||||,LJSRJSLJRJSLJSLJSLJRJS||||,None,No
56,8,False,0.7576,8,WLJSWLJSRJSLLJWRJS||||,WLJSWLJSRJSLLJWRJS||||,None,No
56,9,False,0.5589,4,JJSJRWLJSRWLJJS||||,JJSJRWLJSRWLJJS||||,None,No
57,0,False,1.8177,1,JWJSRRJLWSWLJS||||,JJSRRJLWSWLJS||||,Between 1 and 3 college courses (or equivalent),Yes
57,1,True,5.24315,6,,,Between 1 and 3 college courses (or equivalent),Yes
57,2,False,5.116533333333333,1,WWWSLJLWWWSRJRWWWS||||,WWWSLJLWWWSRJRWWWS||||,Between 1 and 3 college courses (or equivalent),Yes
57,3,False,3.6135,3,LWSWWSRJRWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,Between 1 and 3 college courses (or equivalent),Yes
57,4,False,4.330216666666667,8,JWRWSRJWWLJSJWLJS||||,JWRWSRJWWLJSJWLJS||||,Between 1 and 3 college courses (or equivalent),Yes
57,5,True,3.5885333333333334,0,,,Between 1 and 3 college courses (or equivalent),Yes
57,6,True,3.67985,0,,,Between 1 and 3 college courses (or equivalent),Yes
57,7,True,3.5742166666666666,0,,,Between 1 and 3 college courses (or equivalent),Yes
57,8,False,1.6014333333333333,1,WLJSLJJSRJRWSLJS||||,WLJSLJJSRJRWSLJS||||,Between 1 and 3 college courses (or equivalent),Yes
57,9,True,3.6572666666666667,6,,,Between 1 and 3 college courses (or equivalent),Yes
58,0,False,11.128883333333333,3,JRWSW11|LWJS|||,JRWSW11|LWJS|||,Between 1 and 3 college courses (or equivalent),No
58,1,False,15.8779,26,1121112211|WS|LWS||,1121112211|WS|L1||,Between 1 and 3 college courses (or equivalent),No
58,2,False,5.818366666666667,4,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,Between 1 and 3 college courses (or equivalent),No
58,3,False,8.72365,15,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,Between 1 and 3 college courses (or equivalent),No
58,4,False,15.012983333333333,22,21W2J1221|WSJ|JWR||,12W1J2112|JWR|WSJ||,Between 1 and 3 college courses (or equivalent),No
58,5,False,17.063616666666668,24,1L11L1L11LJLWWS|JSJ|||,1L11L1L11LJLWWS|JSJ|||,Between 1 and 3 college courses (or equivalent),No
58,6,False,6.6131166666666665,18,J1S2211SLWL11S|SJJ|JR||,J1S2211SLWL11S|SJJ|JR||,Between 1 and 3 college courses (or equivalent),No
58,7,False,4.296866666666666,3,1JSRJJS11LJJS|LJS|||,1JSRJJS11LJJS|LJS|||,Between 1 and 3 college courses (or equivalent),No
58,8,False,2.0717333333333334,4,W1WJ11WRJS|LJS|||,W1WJ11WRJS|LJS|||,Between 1 and 3 college courses (or equivalent),No
58,9,False,2.2645,2,1JWRJSWL1|JJS|||,1JWRJSWL1|JJS|||,Between 1 and 3 college courses (or equivalent),No
59,0,False,3.4439333333333333,8,JRWSLJWSRWSLJLWWLJS||3||,JRWSLJRWSLJLWWLJS||||,None,No
59,1,False,2.5666333333333333,6,1WRWWR1|WSWSLWSLWS|||,1WRWWR1|WSWSLWSLWS|||,None,No
59,2,False,2.107083333333333,3,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
59,3,False,3.7852333333333332,8,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
59,4,False,5.426333333333333,11,1JWR23|JWWRWS|JLWRWS|JWRJWRWS|,JWRWSJWRJLWRWSJWRJWRWS||||,None,No
59,5,False,9.54475,18,1RJRJSJJSRWWRSJJS|JLSWWSWWS|||,JSLWWSWWSRJRJSJJSRWWSRJJS||||,None,No
59,6,False,4.572433333333334,9,12RWWRJSWSLJJLSWS|JSJJSJ|RJSWSJ||,JSJJSJRJSWSJRWWRJSWSLJJSLWS||||,None,No
59,7,False,2.4016,4,JLJSRJLJSJSLJSLJRJSLJS||||,JLJSRJLJSJSLJSLJRJSLJS||||,None,No
59,8,False,1.70595,3,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,None,No
59,9,False,0.9815333333333334,1,JJSJWRJSWLJJS||||,JJSJWRJSWLJJS||||,None,No
60,0,False,7.154,13,JJSJRWWRJSJRWS||||,JJSJRWWRJSJRWS||||,None,No
60,1,False,18.47105,50,3L3333R3R2||WS2|WS|,1L1111R1R2|WS|12||,None,No
60,2,False,20.548866666666665,22,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
60,3,False,4.49585,14,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
60,4,False,17.016566666666666,36,JWRWSJRWW3LJWL3|||JS|,JWRWSJRWW1LJWL1|JS|||,None,No
60,5,False,18.730816666666666,32,3L1111L3L33JSL11L33|WS||JS|,1L2222L1L111L22L11|JS|WS||,None,No
60,6,False,7.153666666666667,24,111R311RWR11|JSJ||JSWSRJ|,111RJSWSRJ11RWR11|JSJ|||,None,No
60,7,False,8.213083333333334,47,JL1L1R1R11L1L2|JS|JS2||,JL1L1R1R11L1L1|JS|||,None,No
60,8,False,2.3663666666666665,16,WLJLSJRWJSLLJSWRJS||||,WLJSLJRWJSLLJSWRJS||||,None,No
60,9,False,3.0839166666666666,25,11RWL11RWL11|JS|||,11RWL11RWL11|JS|||,None,No
61,0,False,6.4989333333333335,26,JJSJRWWRJSJRWS||||,JJSJRWWRJSJRWS||||,None,No
61,1,False,2.073383333333333,5,11412141412|WS|WWS||L,11L121L1L12|WS|W1||,None,No
61,2,False,3.7373666666666665,4,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
61,3,False,11.476716666666666,18,13RJJ23WRJ23|LWS|SR|WWS|,LWS1RJJ21WRJ21|WWS|SR||,None,No
61,4,False,3.578,6,12JW32112|JWR|WSJ|WRJ|,12WWRJ2112|JWR|WSJ||,None,No
61,5,False,6.6287666666666665,8,13133JS22S|JSJ|LW|LJSJ|,12122JS33S|JSJ|L1|LW|,None,No
61,6,False,2.9759,7,11W2W323|JSJ|RW|RJSJJSJJSJ|,11W2W323|JSJ|RW|R111|,None,No
61,7,False,5.8902,5,31WRWWW22S443|JSJ|RJ|LJS|JSLJ,1JSJWRWWW22S331|LJS|RJ|JSLJ|,None,No
61,8,False,4.1742,3,W1WJ11WRJS|LJS|||,W1WJ11WRJS|LJS|||,None,No
61,9,False,3.84685,4,J4JW24R2S||JJRW||JS,J1JW21R2S|JS|JJRW||,None,No
62,0,False,3.014466666666667,2,JRWSWLJSJLWWLJS||||,JRWSWLJSJLWWLJS||||,None,No
62,1,False,5.295483333333333,21,14|33L3L3|RW|WS|2332S2S,11L1L12112S2S|WS|RW||,None,No
62,2,False,1.1188666666666667,8,1SLJSL1SRJR1S|WWW|||,1SLJL1SRJR1S|WWW|||,None,No
62,3,False,1.3231166666666667,11,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
62,4,False,1.1246333333333334,8,1JRWL1JWR1|JWWRWS|||,1JRWL1JWR1|JWRWS|||,None,No
62,5,False,3.43625,22,JSLWL31WWS123231W31WL3|RR|WR|WS|,JSLWL12W1231312W12WL1|WS|RR|WR|,None,No
62,6,False,2.4419,12,RJ1LJ212JSRRJJSJRJ1|SWS|JL||,RJ1LJ212JSRRJJSJRJ1|SWS|JL||,None,No
62,7,False,1.2621666666666667,3,L11RJL1R1R1JR1|JS|||,L11RJL1R1R1JR1|JS|||,None,No
62,8,False,0.8836,5,2121R1RRJWR1|JS|WL||,1212R2RRJWR2|WL|JS||,None,No
62,9,False,0.65405,1,J2RWLJ2WJR2||JS||,J1RWLJ1WJR1|JS|||,None,No
63,0,False,9.169683333333333,20,1|RWWLJJSLWLSR1|||,1|RWWLJJSLWS1|||,Between 1 and 3 college courses (or equivalent),No
63,1,False,6.8247,19,12W1221|WSWS|LWS||,12W1221|WSWS|LWS||,Between 1 and 3 college courses (or equivalent),No
63,2,False,5.5254666666666665,8,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,Between 1 and 3 college courses (or equivalent),No
63,3,False,4.547183333333333,22,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,Between 1 and 3 college courses (or equivalent),No
63,4,False,5.539233333333334,7,1212R1|JWWRWS|RJLW||,1212R1|JWRWS|RJLW||,Between 1 and 3 college courses (or equivalent),No
63,5,False,12.0154,23,11134|323J|JL|JS|LWS4,11123|2JL2J|JS|LWS3|,Between 1 and 3 college courses (or equivalent),No
63,6,False,6.005866666666667,11,1|RJSWSJLWLWWJSRJ1|||,1|RJSWSJLWLWWJSRJ1|||,Between 1 and 3 college courses (or equivalent),No
63,7,False,10.505416666666667,17,24J2JS224||LJS||RJS,12J1JS112|LJS|RJS||,Between 1 and 3 college courses (or equivalent),No
63,8,False,3.5869,10,2222LWJS||WLJS||,1111LWJS|WLJS|||,Between 1 and 3 college courses (or equivalent),No
63,9,False,1.2031166666666666,6,2||JJSRWL2||,1|JJSRWL1|||,Between 1 and 3 college courses (or equivalent),No
64,0,False,3.25395,1,J1LJ1LLWJS|RWS|||,J1LJ1LLWJS|RWS|||,None,No
64,1,False,8.998233333333333,8,11L1L1RWS11R1RWS|WS|||,11L1L1R111R1R1|WS|||,None,No
64,2,False,3.29115,10,LJSJR1SRJJS|WWW|2||,LJSJRWWWSRJJS||||,None,No
64,3,False,11.245966666666666,27,JSJLWSLJJSRWRJSJLWSLJJS||||,JSJLWSLJJSRWRJSJLWSLJJS||||,None,No
64,4,False,1.2184333333333333,3,JWRWSJWWRJWSJRWJS||||,JWRWSJWWRJWSJRWJS||||,None,No
64,5,False,3.7306,5,L13R1R2LJL13|JS|WWSWWS|JJSJ|,L12R1RWWSWWSLJL12|JS|J1J||,None,No
64,6,False,3.43665,8,1JRJSR33LWSL33|JSJJS||JJS|,JS1JRJSR11LWSL11|JJS|||,None,No
64,7,False,2.095483333333333,5,L11RJR1LJL11L1|JS|||,L11RJR1LJL11L1|JS|||,None,No
64,8,False,1.5273666666666668,2,WL1L3RJRWSL1|JS||JJS|,WL1LJ1RJRWSL1|JS|||,None,No
64,9,False,1.0448833333333334,1,1RWL1RWL1|JJS|||,1RWL1RWL1|JJS|||,None,No
65,0,False,1.0849666666666666,6,JRWSWLJSJLWWWLJS||||,JRWSWLJSJLWWLJS||||,None,No
65,1,False,1.7186166666666667,10,W1RWWSWSRWSRWS|SWLSWSLWS|||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
65,2,False,0.9973333333333333,6,WWWSLJLWWWSRJRWWWS||||,WWWSLJLWWWSRJRWWWS||||,None,No
65,3,False,1.0109,8,LWSWWSRJRSWSWWSLJLWSWWS||||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
65,4,False,0.8192,6,JWWRWSJRWWJSLJWLJS||||,JWRWSJRWWJSLJWLJS||||,None,No
65,5,False,1.4356333333333333,13,JSLWRWSLLWWSLLWLWSWLWSLLWWSLLWRWS||||,JSLWRWSLLWWSLLWLWSWLWSLLWWSLLWRWS||||,None,No
65,6,False,1.499,16,RJSWSLJLWWJSRJRJSWSLJLWJSRJRJSWS||||,RJSWSLJLWJSRJRJSWSLJLWJSRJRJSWS||||,None,No
65,7,False,0.7208666666666667,6,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
65,8,False,0.49061666666666665,3,WLJSLJJSLLJLWSJS||||,WLJSLJJSLLJLWSJS||||,None,No
65,9,False,0.5648666666666666,4,JJSRWLJJSRWLJJS||||,JJSRWLJJSRWLJJS||||,None,No
66,0,False,2.0622333333333334,3,RWLJSRWLJSLWWJS||||,RWLJSRWLJSLWJS||||,None,No
66,1,False,1.9010333333333334,4,WSWSLWSLWSRWWSWSRWSRWS||||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
66,2,False,2.7339166666666666,5,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
66,3,False,3.0135,5,LWS1RJRWS1LJLWS1|WWS|||,LWS1RJRWS1LJLWS1|WWS|||,None,No
66,4,False,1.6885333333333334,3,JWRWSJRWLJWRWSJRWJS||||,JWRWSJRWLJWRWSJRWJS||||,None,No
